Branch,Depot,Line,Direction,W,Distance,Lon,Lat
416,77610,262,22,0,2767,139.76194463,35.70106858
416,77610,262,22,0,2768,139.76193566,35.70107386
416,77610,262,22,0,2769,139.76192633,35.70107872
416,77610,262,22,0,2770,139.76191697,35.70108355
416,77610,262,22,0,2771,139.76190761,35.70108837
416,77610,262,22,0,2772,139.76189825,35.70109319
416,77610,262,22,0,2773,139.76188889,35.70109802
416,77610,262,22,0,2774,139.76187946,35.70110274
416,77610,262,22,0,2775,139.76187002,35.70110744
416,77610,262,22,0,2776,139.76186058,35.70111214
416,77610,262,22,0,2777,139.76185128,35.70111703
416,77610,262,22,0,2778,139.76184201,35.70112194
416,77610,262,22,0,2779,139.76183274,35.70112685
416,77610,262,22,0,2780,139.76182347,35.70113176
416,77610,262,22,0,2781,139.7618142,35.70113667
416,77610,262,22,0,2782,139.76180493,35.70114158
416,77610,262,22,0,2783,139.7617952,35.70114587
416,77610,262,22,0,2784,139.76178546,35.70115017
416,77610,262,22,0,2785,139.76177573,35.70115446
416,77610,262,22,0,2786,139.76176603,35.70115881
416,77610,262,22,0,2787,139.76175638,35.70116323
416,77610,262,22,0,2788,139.76174672,35.70116764
416,77610,262,22,0,2789,139.76173707,35.70117206
416,77610,262,22,0,2790,139.76172741,35.70117647
416,77610,262,22,0,2791,139.76171776,35.70118089
416,77610,262,22,0,2792,139.7617079,35.70118498
416,77610,262,22,0,2793,139.76169797,35.70118895
416,77610,262,22,0,2794,139.76168803,35.70119293
416,77610,262,22,0,2795,139.7616781,35.70119691
416,77610,262,22,0,2796,139.76166817,35.70120089
416,77610,262,22,0,2797,139.76165829,35.70120485
416,77610,262,22,0,2798,139.76164829,35.70120871
416,77610,262,22,0,2799,139.76163829,35.70121257
416,77610,262,22,0,2800,139.7616283,35.70121642
416,77610,262,22,0,2801,139.7616183,35.70122028
416,77610,262,22,0,2802,139.76160831,35.70122414
416,77610,262,22,0,2803,139.76159831,35.701228
416,77610,262,22,0,2804,139.76158831,35.70123186
416,77610,262,22,0,2805,139.76157825,35.7012356
416,77610,262,22,0,2806,139.76156804,35.70123907
416,77610,262,22,0,2807,139.76155783,35.70124255
416,77610,262,22,0,2808,139.76154762,35.70124602
416,77610,262,22,0,2809,139.76153742,35.70124949
416,77610,262,22,0,2810,139.76152721,35.70125297
416,77610,262,22,0,2811,139.761517,35.70125644
416,77610,262,22,0,2812,139.76150679,35.70125991
416,77610,262,22,0,2813,139.76149658,35.70126338
416,77610,262,22,0,2814,139.76148637,35.70126686
416,77610,262,22,0,2815,139.76147612,35.70127029
416,77610,262,22,0,2816,139.76146587,35.70127371
416,77610,262,22,0,2817,139.76145561,35.70127713
416,77610,262,22,0,2818,139.76144535,35.70128055
416,77610,262,22,0,2819,139.76143505,35.70128384
416,77610,262,22,0,2820,139.76142468,35.70128695
416,77610,262,22,0,2821,139.76141431,35.70129007
416,77610,262,22,0,2822,139.76140395,35.70129318
416,77610,262,22,0,2823,139.76139358,35.7012963
416,77610,262,22,0,2824,139.76138315,35.70129931
416,77610,262,22,0,2825,139.76137271,35.7013023
416,77610,262,22,0,2826,139.76136227,35.70130529
416,77610,262,22,0,2827,139.76135183,35.70130828
416,77610,262,22,0,2828,139.76134139,35.70131127
416,77610,262,22,0,2829,139.76133095,35.70131426
416,77610,262,22,0,2830,139.76132051,35.70131724
416,77610,262,22,0,2831,139.76131007,35.70132023
416,77610,262,22,0,2832,139.76129961,35.70132319
